Order_ID,Order_Date,Region,Category,Sales,Quantity,Customer_Type
6014,08/09/2023 13:00,East,Groceries,4951,6,Returning
6015,08/09/2023 14:00,South,Electronics,1119,8,New
6016,08/09/2023 15:00,West,Furniture,2769,8,New
6017,08/09/2023 16:00,West,Groceries,4938,9,New
6018,08/09/2023 17:00,West,Clothing,3981,1,New
6019,08/09/2023 18:00,West,Clothing,4968,8,New
6020,08/09/2023 19:00,North,Furniture,4845,5,New
6021,08/09/2023 20:00,North,Electronics,2499,3,Returning
6022,08/09/2023 21:00,West,Furniture,3512,3,New
6023,08/09/2023 22:00,South,Groceries,641,6,Returning
6024,08/09/2023 23:00,North,Electronics,2262,8,Returning
6025,09/09/2023 0:00,East,Electronics,4064,2,Returning
6026,09/09/2023 1:00,North,Groceries,2576,9,Returning
6027,09/09/2023 2:00,East,Clothing,3543,5,Returning
6028,09/09/2023 3:00,West,Groceries,3754,5,Returning
6029,09/09/2023 4:00,North,Furniture,1342,1,New
6030,09/09/2023 5:00,South,Groceries,4391,6,Returning
6031,09/09/2023 6:00,North,Clothing,2353,5,New
6032,09/09/2023 7:00,North,Groceries,1130,7,Returning
6033,09/09/2023 8:00,North,Furniture,4341,7,Returning
6034,09/09/2023 9:00,West,Furniture,2147,4,Returning
6035,09/09/2023 10:00,South,Clothing,3777,5,Returning
6036,09/09/2023 11:00,North,Furniture,2785,8,New
6037,09/09/2023 12:00,South,Furniture,1971,2,New
6038,09/09/2023 13:00,West,Groceries,4068,1,New
6039,09/09/2023 14:00,East,Electronics,2964,6,New
6040,09/09/2023 15:00,North,Furniture,2014,4,Returning
6041,09/09/2023 16:00,South,Furniture,637,3,Returning
6042,09/09/2023 17:00,South,Clothing,4488,7,New
6043,09/09/2023 18:00,West,Clothing,274,8,Returning
6044,09/09/2023 19:00,North,Groceries,4330,4,Returning
6045,09/09/2023 20:00,East,Groceries,1864,6,New
6046,09/09/2023 21:00,South,Furniture,3233,2,New
6047,09/09/2023 22:00,North,Electronics,4619,8,Returning
6048,09/09/2023 23:00,East,Electronics,843,6,New
6049,10/09/2023 0:00,South,Groceries,2878,9,Returning
6050,10/09/2023 1:00,South,Clothing,3846,6,Returning
6051,10/09/2023 2:00,East,Furniture,3812,6,Returning
6052,10/09/2023 3:00,East,Furniture,2676,2,Returning
6053,10/09/2023 4:00,West,Electronics,3161,5,Returning
6054,10/09/2023 5:00,North,Groceries,3812,9,Returning
6055,10/09/2023 6:00,North,Electronics,4221,1,Returning
6056,10/09/2023 7:00,West,Electronics,3833,4,New
6057,10/09/2023 8:00,South,Groceries,1835,3,New
6058,10/09/2023 9:00,East,Clothing,4984,1,New
6059,10/09/2023 10:00,East,Furniture,2229,1,New
6060,10/09/2023 11:00,East,Clothing,220,1,New
6061,10/09/2023 12:00,South,Groceries,1877,1,Returning
6062,10/09/2023 13:00,East,Groceries,726,2,Returning
6063,10/09/2023 14:00,East,Furniture,695,5,New
6064,10/09/2023 15:00,West,Clothing,1480,2,Returning
6065,10/09/2023 16:00,South,Furniture,362,4,New
6066,10/09/2023 17:00,North,Electronics,3474,9,Returning
6067,10/09/2023 18:00,West,Electronics,463,3,Returning
6068,10/09/2023 19:00,West,Electronics,1096,2,Returning
6069,10/09/2023 20:00,North,Clothing,555,4,New
6070,10/09/2023 21:00,West,Electronics,410,9,Returning
6071,10/09/2023 22:00,South,Furniture,1412,4,New
6072,10/09/2023 23:00,East,Clothing,2902,5,Returning
6073,11/09/2023 0:00,South,Furniture,4827,4,New
6074,11/09/2023 1:00,North,Groceries,4390,8,New
6075,11/09/2023 2:00,North,Clothing,4392,4,New
6076,11/09/2023 3:00,West,Furniture,963,2,Returning
6077,11/09/2023 4:00,South,Furniture,1398,4,Returning
6078,11/09/2023 5:00,South,Clothing,474,2,Returning
6079,11/09/2023 6:00,North,Groceries,3914,9,Returning
6080,11/09/2023 7:00,South,Clothing,442,8,New
6081,11/09/2023 8:00,North,Electronics,2828,9,Returning
6082,11/09/2023 9:00,South,Electronics,1315,4,New
6083,11/09/2023 10:00,South,Groceries,1293,1,New
6084,11/09/2023 11:00,South,Furniture,4955,3,Returning
6085,11/09/2023 12:00,North,Furniture,3808,7,New
6086,11/09/2023 13:00,West,Furniture,4201,1,Returning
6087,11/09/2023 14:00,South,Clothing,2903,8,Returning
6088,11/09/2023 15:00,North,Clothing,4368,9,Returning
6089,11/09/2023 16:00,North,Groceries,3263,8,New
6090,11/09/2023 17:00,South,Electronics,4736,5,Returning
6091,11/09/2023 18:00,South,Furniture,1479,9,New
6092,11/09/2023 19:00,West,Electronics,3017,4,Returning
6093,11/09/2023 20:00,North,Clothing,3482,9,Returning
6094,11/09/2023 21:00,North,Clothing,2025,1,Returning
6095,11/09/2023 22:00,East,Clothing,4411,3,New
6096,11/09/2023 23:00,North,Electronics,4901,4,New
6097,12/09/2023 0:00,West,Groceries,2519,1,New
6098,12/09/2023 1:00,East,Groceries,2014,6,Returning
6099,12/09/2023 2:00,East,Clothing,2413,4,Returning
6100,12/09/2023 3:00,East,Furniture,4278,4,New
6101,12/09/2023 4:00,South,Electronics,3263,1,Returning
6102,12/09/2023 5:00,South,Clothing,319,5,Returning
6103,12/09/2023 6:00,North,Electronics,2757,9,Returning
6104,12/09/2023 7:00,East,Electronics,185,6,Returning
6105,12/09/2023 8:00,West,Groceries,3915,8,New
6106,12/09/2023 9:00,South,Clothing,1709,4,New
6107,12/09/2023 10:00,West,Groceries,2413,9,New
6108,12/09/2023 11:00,West,Clothing,4014,7,New
6109,12/09/2023 12:00,South,Electronics,328,7,Returning
6110,12/09/2023 13:00,South,Groceries,877,8,New
6111,12/09/2023 14:00,South,Electronics,2050,2,New
6112,12/09/2023 15:00,South,Clothing,1227,6,Returning
6113,12/09/2023 16:00,East,Furniture,1756,7,New
6114,12/09/2023 17:00,East,Groceries,4991,3,Returning
6115,12/09/2023 18:00,East,Groceries,4145,8,Returning
6116,12/09/2023 19:00,East,Electronics,4431,1,New
6117,12/09/2023 20:00,North,Electronics,4692,1,New
6118,12/09/2023 21:00,East,Furniture,1771,3,New
6119,12/09/2023 22:00,South,Groceries,1556,6,Returning
6120,12/09/2023 23:00,West,Clothing,1247,7,Returning
6121,13/09/2023 0:00,East,Clothing,4168,2,New
6122,13/09/2023 1:00,North,Groceries,3430,6,Returning
6123,13/09/2023 2:00,South,Groceries,1257,5,New
6124,13/09/2023 3:00,West,Groceries,1947,6,Returning
6125,13/09/2023 4:00,West,Furniture,2583,1,New
6126,13/09/2023 5:00,East,Clothing,2688,7,Returning
6127,13/09/2023 6:00,West,Clothing,4455,8,Returning
6128,13/09/2023 7:00,East,Electronics,1965,7,New
6129,13/09/2023 8:00,East,Electronics,4552,9,Returning
6130,13/09/2023 9:00,South,Groceries,2263,1,New
6131,13/09/2023 10:00,South,Electronics,3757,9,Returning
6132,13/09/2023 11:00,North,Furniture,4658,3,New
6133,13/09/2023 12:00,South,Clothing,4547,2,New
6134,13/09/2023 13:00,South,Clothing,379,6,New
6135,13/09/2023 14:00,East,Electronics,1108,5,Returning
6136,13/09/2023 15:00,South,Groceries,2437,4,New
6137,13/09/2023 16:00,East,Electronics,2215,4,Returning
6138,13/09/2023 17:00,East,Groceries,3240,8,New
6139,13/09/2023 18:00,South,Furniture,4729,3,Returning
6140,13/09/2023 19:00,North,Clothing,651,1,New
6141,13/09/2023 20:00,North,Furniture,2314,5,Returning
6142,13/09/2023 21:00,West,Clothing,1043,8,Returning
6143,13/09/2023 22:00,West,Furniture,4481,3,Returning
6144,13/09/2023 23:00,South,Electronics,4826,2,New
6145,14/09/2023 0:00,North,Furniture,2446,1,New
6146,14/09/2023 1:00,East,Furniture,610,4,Returning
6147,14/09/2023 2:00,West,Electronics,3948,2,Returning
6148,14/09/2023 3:00,East,Clothing,3516,8,Returning
6149,14/09/2023 4:00,West,Clothing,1838,9,New
6150,14/09/2023 5:00,South,Electronics,4448,1,New
6151,14/09/2023 6:00,North,Furniture,4882,2,Returning
6152,14/09/2023 7:00,West,Furniture,2833,6,New
6153,14/09/2023 8:00,North,Furniture,2872,7,New
6154,14/09/2023 9:00,East,Groceries,1558,2,New
6155,14/09/2023 10:00,South,Clothing,2964,8,New
6156,14/09/2023 11:00,North,Furniture,2254,9,New
6157,14/09/2023 12:00,South,Clothing,1581,8,Returning
6158,14/09/2023 13:00,North,Furniture,429,9,Returning
6159,14/09/2023 14:00,East,Electronics,1338,6,New
6160,14/09/2023 15:00,East,Electronics,1069,7,Returning
6161,14/09/2023 16:00,South,Clothing,2756,6,New
6162,14/09/2023 17:00,East,Clothing,3048,7,Returning
6163,14/09/2023 18:00,West,Electronics,3082,3,New
6164,14/09/2023 19:00,North,Groceries,2002,4,New
6165,14/09/2023 20:00,East,Electronics,2164,9,New
6166,14/09/2023 21:00,West,Furniture,4188,3,Returning
6167,14/09/2023 22:00,South,Groceries,2434,2,Returning
6168,14/09/2023 23:00,West,Electronics,4940,7,Returning
6169,15/09/2023 0:00,South,Groceries,2254,6,New
6170,15/09/2023 1:00,South,Groceries,3283,3,New
6171,15/09/2023 2:00,North,Groceries,347,6,Returning
6172,15/09/2023 3:00,North,Clothing,3301,7,Returning
6173,15/09/2023 4:00,West,Electronics,4272,6,New
6174,15/09/2023 5:00,North,Clothing,4718,1,New
6175,15/09/2023 6:00,North,Clothing,4987,1,New
6176,15/09/2023 7:00,North,Furniture,1483,9,Returning
6177,15/09/2023 8:00,West,Furniture,2919,6,New
6178,15/09/2023 9:00,East,Groceries,2309,2,New
6179,15/09/2023 10:00,North,Groceries,2863,1,New
6180,15/09/2023 11:00,North,Furniture,872,2,New
6181,15/09/2023 12:00,West,Furniture,4295,8,Returning
6182,15/09/2023 13:00,East,Electronics,4557,5,New
6183,15/09/2023 14:00,North,Groceries,2303,7,Returning
6184,15/09/2023 15:00,South,Groceries,1474,7,New
6185,15/09/2023 16:00,West,Furniture,790,2,Returning
6186,15/09/2023 17:00,North,Electronics,3450,4,Returning
6187,15/09/2023 18:00,North,Furniture,1630,2,Returning
6188,15/09/2023 19:00,South,Furniture,4557,7,Returning
6189,15/09/2023 20:00,South,Clothing,3388,5,New
6190,15/09/2023 21:00,West,Groceries,3264,1,Returning
6191,15/09/2023 22:00,West,Electronics,2841,2,Returning
6192,15/09/2023 23:00,South,Clothing,324,6,New
6193,16/09/2023 0:00,West,Groceries,4666,4,Returning
6194,16/09/2023 1:00,South,Furniture,3177,7,Returning
6195,16/09/2023 2:00,North,Electronics,4971,2,New
6196,16/09/2023 3:00,South,Groceries,2733,2,Returning
6197,16/09/2023 4:00,South,Furniture,3580,6,New
6198,16/09/2023 5:00,East,Clothing,375,8,Returning
6199,16/09/2023 6:00,South,Electronics,3196,1,Returning
6200,16/09/2023 7:00,South,Groceries,3847,5,Returning
6201,16/09/2023 8:00,East,Clothing,3915,1,New
6202,16/09/2023 9:00,West,Furniture,3874,6,Returning
6203,16/09/2023 10:00,East,Furniture,1209,7,New
6204,16/09/2023 11:00,North,Groceries,4879,6,Returning
6205,16/09/2023 12:00,East,Furniture,4976,9,Returning
6206,16/09/2023 13:00,North,Electronics,470,3,Returning
6207,16/09/2023 14:00,West,Groceries,4689,8,Returning
6208,16/09/2023 15:00,East,Clothing,1518,3,New
6209,16/09/2023 16:00,East,Groceries,3477,7,New
6210,16/09/2023 17:00,West,Groceries,1757,5,New
6211,16/09/2023 18:00,North,Clothing,4842,1,Returning
6212,16/09/2023 19:00,East,Furniture,597,4,New
6213,16/09/2023 20:00,North,Clothing,2539,9,New
6214,16/09/2023 21:00,East,Electronics,2197,8,Returning
6215,16/09/2023 22:00,South,Furniture,1698,3,New
6216,16/09/2023 23:00,East,Groceries,3263,2,Returning
6217,17/09/2023 0:00,West,Furniture,742,9,Returning
6218,17/09/2023 1:00,West,Furniture,3612,1,New
6219,17/09/2023 2:00,North,Electronics,4905,9,New
6220,17/09/2023 3:00,East,Furniture,4042,7,Returning
6221,17/09/2023 4:00,North,Furniture,4314,2,Returning
6222,17/09/2023 5:00,North,Furniture,1862,5,Returning
6223,17/09/2023 6:00,South,Groceries,1692,2,Returning
6224,17/09/2023 7:00,South,Furniture,2634,5,New
6225,17/09/2023 8:00,West,Clothing,324,7,Returning
6226,17/09/2023 9:00,North,Furniture,4732,5,New
6227,17/09/2023 10:00,West,Electronics,805,2,Returning
6228,17/09/2023 11:00,East,Furniture,4525,5,New
6229,17/09/2023 12:00,North,Furniture,510,6,Returning
6230,17/09/2023 13:00,North,Groceries,4131,5,Returning
6231,17/09/2023 14:00,East,Clothing,845,2,New
6232,17/09/2023 15:00,East,Furniture,287,6,Returning
6233,17/09/2023 16:00,West,Clothing,3626,6,New
6234,17/09/2023 17:00,West,Electronics,1473,2,Returning
6235,17/09/2023 18:00,East,Groceries,3601,4,Returning
6236,17/09/2023 19:00,West,Clothing,2820,7,Returning
6237,17/09/2023 20:00,East,Groceries,633,1,New
6238,17/09/2023 21:00,North,Furniture,4667,1,Returning
6239,17/09/2023 22:00,North,Electronics,2316,6,New
6240,17/09/2023 23:00,South,Groceries,3699,7,Returning
6241,18/09/2023 0:00,North,Furniture,2555,5,New
6242,18/09/2023 1:00,East,Clothing,3061,8,New
6243,18/09/2023 2:00,West,Electronics,1584,4,Returning
6244,18/09/2023 3:00,South,Electronics,1082,3,Returning
6245,18/09/2023 4:00,West,Clothing,2759,7,Returning
6246,18/09/2023 5:00,East,Clothing,2257,4,Returning
6247,18/09/2023 6:00,North,Electronics,2012,1,New
6248,18/09/2023 7:00,South,Groceries,3396,8,New
6249,18/09/2023 8:00,East,Electronics,3483,5,Returning
6250,18/09/2023 9:00,South,Clothing,325,8,New
6251,18/09/2023 10:00,South,Groceries,1760,8,Returning
6252,18/09/2023 11:00,North,Furniture,2118,5,Returning
6253,18/09/2023 12:00,East,Electronics,575,8,Returning
6254,18/09/2023 13:00,West,Clothing,1256,7,Returning
6255,18/09/2023 14:00,South,Furniture,353,3,Returning
6256,18/09/2023 15:00,South,Electronics,4982,4,New
6257,18/09/2023 16:00,West,Electronics,3709,7,Returning
6258,18/09/2023 17:00,East,Groceries,529,4,New
6259,18/09/2023 18:00,South,Clothing,199,6,Returning
6260,18/09/2023 19:00,South,Furniture,3625,2,Returning
6261,18/09/2023 20:00,South,Electronics,2252,2,Returning
6262,18/09/2023 21:00,East,Groceries,3955,3,Returning
6263,18/09/2023 22:00,East,Furniture,4625,7,New
6264,18/09/2023 23:00,West,Furniture,3037,3,New
6265,19/09/2023 0:00,East,Electronics,1017,3,Returning
6266,19/09/2023 1:00,East,Furniture,3933,4,Returning
6267,19/09/2023 2:00,North,Electronics,4783,6,Returning
6268,19/09/2023 3:00,West,Groceries,2943,1,Returning
6269,19/09/2023 4:00,South,Groceries,3442,6,New
6270,19/09/2023 5:00,East,Furniture,1754,8,New
6271,19/09/2023 6:00,South,Electronics,1969,8,Returning
6272,19/09/2023 7:00,South,Clothing,3700,6,New
6273,19/09/2023 8:00,North,Groceries,4646,6,New
6274,19/09/2023 9:00,East,Electronics,3182,3,Returning
6275,19/09/2023 10:00,West,Electronics,3970,2,New
6276,19/09/2023 11:00,East,Electronics,941,7,Returning
6277,19/09/2023 12:00,South,Furniture,1139,8,New
6278,19/09/2023 13:00,West,Clothing,2707,6,New
6279,19/09/2023 14:00,East,Furniture,965,5,Returning
6280,19/09/2023 15:00,South,Groceries,3211,4,New
6281,19/09/2023 16:00,South,Furniture,1529,1,New
6282,19/09/2023 17:00,North,Electronics,3979,9,New
6283,19/09/2023 18:00,North,Furniture,4060,4,New
6284,19/09/2023 19:00,North,Electronics,2373,2,New
6285,19/09/2023 20:00,South,Clothing,986,4,Returning
6286,19/09/2023 21:00,East,Furniture,3269,5,Returning
6287,19/09/2023 22:00,North,Furniture,4965,2,New
6288,19/09/2023 23:00,East,Furniture,3151,7,Returning
6289,20/09/2023 0:00,North,Electronics,275,3,New
6290,20/09/2023 1:00,West,Electronics,185,8,New
6291,20/09/2023 2:00,West,Furniture,1670,4,Returning
6292,20/09/2023 3:00,North,Furniture,1059,5,New
6293,20/09/2023 4:00,South,Clothing,4084,3,Returning
6294,20/09/2023 5:00,North,Clothing,4240,5,New
6295,20/09/2023 6:00,North,Groceries,1367,9,New
6296,20/09/2023 7:00,South,Clothing,1696,2,Returning
6297,20/09/2023 8:00,West,Clothing,1258,7,New
6298,20/09/2023 9:00,East,Clothing,4551,8,Returning
6299,20/09/2023 10:00,North,Electronics,2563,3,Returning
6300,20/09/2023 11:00,South,Clothing,3315,4,New
6301,20/09/2023 12:00,North,Clothing,2136,2,New
6302,20/09/2023 13:00,South,Furniture,3192,9,Returning
6303,20/09/2023 14:00,East,Electronics,1991,3,New
6304,20/09/2023 15:00,East,Groceries,1764,9,New
6305,20/09/2023 16:00,West,Groceries,3209,7,Returning
6306,20/09/2023 17:00,South,Clothing,2996,6,New
6307,20/09/2023 18:00,South,Groceries,1538,3,New
6308,20/09/2023 19:00,West,Groceries,832,7,Returning
6309,20/09/2023 20:00,West,Groceries,1906,3,New
6310,20/09/2023 21:00,South,Clothing,2134,6,New
6311,20/09/2023 22:00,West,Groceries,3181,8,New
6312,20/09/2023 23:00,East,Clothing,4581,5,New
6313,21/09/2023 0:00,North,Furniture,277,3,New
6314,21/09/2023 1:00,East,Furniture,1294,6,New
6315,21/09/2023 2:00,West,Groceries,1049,8,Returning
6316,21/09/2023 3:00,South,Furniture,2561,3,New
6317,21/09/2023 4:00,South,Clothing,2206,5,New
6318,21/09/2023 5:00,East,Furniture,3672,9,New
6319,21/09/2023 6:00,South,Groceries,1288,3,Returning
6320,21/09/2023 7:00,West,Clothing,3013,2,New
6321,21/09/2023 8:00,East,Electronics,4431,8,Returning
6322,21/09/2023 9:00,South,Clothing,4562,7,Returning
6323,21/09/2023 10:00,North,Furniture,4798,9,Returning
6324,21/09/2023 11:00,North,Electronics,3889,4,Returning
6325,21/09/2023 12:00,West,Clothing,4539,3,Returning
6326,21/09/2023 13:00,South,Electronics,1249,5,New
6327,21/09/2023 14:00,West,Electronics,1068,1,New
6328,21/09/2023 15:00,East,Electronics,132,5,New
6329,21/09/2023 16:00,North,Clothing,3564,3,New
6330,21/09/2023 17:00,East,Furniture,4694,1,Returning
6331,21/09/2023 18:00,South,Clothing,1016,3,Returning
6332,21/09/2023 19:00,West,Furniture,3221,5,Returning
6333,21/09/2023 20:00,West,Clothing,3758,5,Returning
6334,21/09/2023 21:00,West,Clothing,4645,8,Returning
6335,21/09/2023 22:00,East,Clothing,3270,1,Returning
6336,21/09/2023 23:00,North,Furniture,4854,7,New
6337,22/09/2023 0:00,East,Clothing,1789,5,New
6338,22/09/2023 1:00,East,Electronics,1815,3,New
6339,22/09/2023 2:00,South,Clothing,2761,4,New
6340,22/09/2023 3:00,South,Electronics,1979,3,Returning
6341,22/09/2023 4:00,South,Groceries,107,8,Returning
6342,22/09/2023 5:00,North,Groceries,3686,4,Returning
6343,22/09/2023 6:00,North,Furniture,3783,3,New
6344,22/09/2023 7:00,South,Furniture,3760,2,New
6345,22/09/2023 8:00,South,Groceries,1791,3,New
6346,22/09/2023 9:00,North,Clothing,2659,7,New
6347,22/09/2023 10:00,West,Clothing,1864,6,New
6348,22/09/2023 11:00,North,Clothing,179,5,New
6349,22/09/2023 12:00,North,Groceries,2856,8,Returning
6350,22/09/2023 13:00,North,Electronics,706,1,New
6351,22/09/2023 14:00,South,Furniture,492,3,New
6352,22/09/2023 15:00,West,Electronics,3802,2,New
6353,22/09/2023 16:00,North,Groceries,147,2,Returning
6354,22/09/2023 17:00,South,Electronics,4799,1,New
6355,22/09/2023 18:00,East,Clothing,2625,5,New
6356,22/09/2023 19:00,East,Clothing,4917,5,Returning
6357,22/09/2023 20:00,North,Electronics,384,3,New
6358,22/09/2023 21:00,East,Groceries,2959,9,New
6359,22/09/2023 22:00,West,Electronics,1812,6,Returning
6360,22/09/2023 23:00,East,Clothing,4233,6,Returning
6361,23/09/2023 0:00,East,Clothing,1870,6,New
6362,23/09/2023 1:00,West,Groceries,1376,2,Returning
6363,23/09/2023 2:00,North,Electronics,4302,8,Returning
6364,23/09/2023 3:00,North,Clothing,1936,6,New
6365,23/09/2023 4:00,West,Clothing,182,3,Returning
6366,23/09/2023 5:00,West,Electronics,2012,9,Returning
6367,23/09/2023 6:00,West,Electronics,3307,2,New
6368,23/09/2023 7:00,East,Furniture,1346,7,Returning
6369,23/09/2023 8:00,West,Groceries,2217,3,New
6370,23/09/2023 9:00,South,Groceries,378,6,Returning
6371,23/09/2023 10:00,East,Electronics,2982,5,Returning
6372,23/09/2023 11:00,North,Groceries,3806,6,New
6373,23/09/2023 12:00,North,Clothing,2125,8,Returning
6374,23/09/2023 13:00,North,Electronics,2159,3,Returning
6375,23/09/2023 14:00,East,Electronics,533,2,Returning
6376,23/09/2023 15:00,South,Electronics,1090,8,Returning
6377,23/09/2023 16:00,West,Furniture,858,1,Returning
6378,23/09/2023 17:00,West,Groceries,2460,2,New
6379,23/09/2023 18:00,North,Furniture,2693,1,Returning
6380,23/09/2023 19:00,North,Clothing,4750,5,New
6381,23/09/2023 20:00,East,Groceries,459,8,Returning
6382,23/09/2023 21:00,South,Furniture,3039,2,Returning
6383,23/09/2023 22:00,West,Electronics,2680,4,New
6384,23/09/2023 23:00,East,Furniture,2630,4,Returning
6385,24/09/2023 0:00,West,Electronics,4378,7,Returning
6386,24/09/2023 1:00,North,Furniture,1107,1,Returning
6387,24/09/2023 2:00,West,Furniture,300,9,Returning
6388,24/09/2023 3:00,South,Furniture,3394,3,New
6389,24/09/2023 4:00,South,Electronics,1791,6,New
6390,24/09/2023 5:00,North,Furniture,186,5,Returning
6391,24/09/2023 6:00,South,Groceries,1332,4,New
6392,24/09/2023 7:00,South,Groceries,1616,9,New
6393,24/09/2023 8:00,East,Groceries,3123,9,Returning
6394,24/09/2023 9:00,West,Electronics,946,1,Returning
6395,24/09/2023 10:00,North,Electronics,2124,7,New
6396,24/09/2023 11:00,North,Groceries,2464,9,New
6397,24/09/2023 12:00,North,Groceries,2350,5,New
6398,24/09/2023 13:00,North,Groceries,4872,1,New
6399,24/09/2023 14:00,North,Clothing,323,8,New
6400,24/09/2023 15:00,South,Groceries,4760,5,New
6401,24/09/2023 16:00,East,Furniture,2951,6,Returning
6402,24/09/2023 17:00,North,Clothing,3999,7,Returning
6403,24/09/2023 18:00,East,Clothing,2209,7,New
6404,24/09/2023 19:00,East,Electronics,2324,7,Returning
6405,24/09/2023 20:00,South,Furniture,4409,1,Returning
6406,24/09/2023 21:00,North,Electronics,4490,7,New
6407,24/09/2023 22:00,South,Electronics,1270,3,New
6408,24/09/2023 23:00,North,Furniture,1076,5,New
6409,25/09/2023 0:00,South,Electronics,2532,5,Returning
6410,25/09/2023 1:00,East,Furniture,4511,8,New
6411,25/09/2023 2:00,North,Furniture,1680,7,Returning
6412,25/09/2023 3:00,West,Electronics,3295,7,Returning
6413,25/09/2023 4:00,East,Groceries,3570,6,New
6414,25/09/2023 5:00,West,Electronics,3916,7,Returning
6415,25/09/2023 6:00,East,Clothing,2863,7,New
6416,25/09/2023 7:00,South,Electronics,2072,5,New
6417,25/09/2023 8:00,North,Furniture,4838,5,Returning
6418,25/09/2023 9:00,East,Clothing,3096,4,New
6419,25/09/2023 10:00,South,Furniture,3670,4,New
6420,25/09/2023 11:00,North,Groceries,1790,5,New
6421,25/09/2023 12:00,North,Groceries,3383,9,New
6422,25/09/2023 13:00,East,Clothing,1363,6,New
6423,25/09/2023 14:00,North,Groceries,1301,8,New
6424,25/09/2023 15:00,East,Groceries,3602,9,Returning
6425,25/09/2023 16:00,North,Electronics,2655,4,New
6426,25/09/2023 17:00,West,Electronics,3448,7,Returning
6427,25/09/2023 18:00,South,Groceries,1420,5,New
6428,25/09/2023 19:00,West,Groceries,3034,4,New
6429,25/09/2023 20:00,East,Electronics,2275,7,Returning
6430,25/09/2023 21:00,West,Groceries,3025,3,Returning
6431,25/09/2023 22:00,East,Groceries,1525,1,New
6432,25/09/2023 23:00,North,Furniture,3606,7,New
6433,26/09/2023 0:00,North,Groceries,4049,9,Returning
6434,26/09/2023 1:00,East,Clothing,1374,2,Returning
6435,26/09/2023 2:00,West,Furniture,1573,7,Returning
6436,26/09/2023 3:00,North,Clothing,3340,2,Returning
6437,26/09/2023 4:00,South,Groceries,3508,3,New
6438,26/09/2023 5:00,North,Electronics,3550,3,Returning
6439,26/09/2023 6:00,South,Furniture,3445,4,New
6440,26/09/2023 7:00,West,Electronics,2025,6,Returning
6441,26/09/2023 8:00,South,Furniture,2035,3,New
6442,26/09/2023 9:00,South,Electronics,1349,9,Returning
6443,26/09/2023 10:00,South,Furniture,868,2,New
6444,26/09/2023 11:00,South,Furniture,3494,7,Returning
6445,26/09/2023 12:00,North,Clothing,557,6,Returning
6446,26/09/2023 13:00,South,Electronics,4695,2,Returning
6447,26/09/2023 14:00,North,Clothing,4151,3,Returning
6448,26/09/2023 15:00,South,Clothing,4302,6,New
6449,26/09/2023 16:00,East,Electronics,4543,4,Returning
6450,26/09/2023 17:00,West,Furniture,2102,1,Returning
6451,26/09/2023 18:00,South,Clothing,4249,1,Returning
6452,26/09/2023 19:00,East,Electronics,875,3,New
6453,26/09/2023 20:00,South,Furniture,206,8,New
6454,26/09/2023 21:00,South,Clothing,3946,4,Returning
6455,26/09/2023 22:00,South,Clothing,467,1,New
6456,26/09/2023 23:00,East,Clothing,4944,8,New
6457,27/09/2023 0:00,West,Furniture,3407,6,New
6458,27/09/2023 1:00,East,Clothing,3792,1,Returning
6459,27/09/2023 2:00,West,Furniture,1304,6,New
6460,27/09/2023 3:00,South,Groceries,3402,1,New
6461,27/09/2023 4:00,North,Clothing,312,3,Returning
6462,27/09/2023 5:00,South,Groceries,4205,2,Returning
6463,27/09/2023 6:00,West,Electronics,931,4,Returning
6464,27/09/2023 7:00,East,Clothing,3517,2,New
6465,27/09/2023 8:00,South,Electronics,1200,5,Returning
6466,27/09/2023 9:00,East,Electronics,435,4,New
6467,27/09/2023 10:00,East,Electronics,2459,6,New
6468,27/09/2023 11:00,East,Groceries,930,7,Returning
6469,27/09/2023 12:00,South,Furniture,3674,2,Returning
6470,27/09/2023 13:00,East,Groceries,1264,2,Returning
6471,27/09/2023 14:00,East,Groceries,1778,8,Returning
6472,27/09/2023 15:00,South,Electronics,2880,9,Returning
6473,27/09/2023 16:00,East,Clothing,1496,5,Returning
6474,27/09/2023 17:00,South,Furniture,1952,7,New
6475,27/09/2023 18:00,West,Electronics,4097,9,Returning
6476,27/09/2023 19:00,West,Furniture,978,1,New
6477,27/09/2023 20:00,West,Groceries,503,8,New
6478,27/09/2023 21:00,East,Furniture,1709,9,New
6479,27/09/2023 22:00,North,Furniture,2179,9,New
6480,27/09/2023 23:00,North,Clothing,2759,7,New
6481,28/09/2023 0:00,East,Electronics,1925,3,New
6482,28/09/2023 1:00,North,Furniture,3971,5,Returning
6483,28/09/2023 2:00,South,Furniture,293,2,New
6484,28/09/2023 3:00,North,Groceries,2216,3,New
6485,28/09/2023 4:00,East,Groceries,1973,7,New
6486,28/09/2023 5:00,East,Furniture,3273,1,Returning
6487,28/09/2023 6:00,South,Electronics,4835,3,New
6488,28/09/2023 7:00,West,Furniture,2601,5,New
6489,28/09/2023 8:00,East,Furniture,4936,4,Returning
6490,28/09/2023 9:00,South,Clothing,1581,3,Returning
6491,28/09/2023 10:00,North,Electronics,251,6,Returning
6492,28/09/2023 11:00,North,Clothing,912,6,New
6493,28/09/2023 12:00,South,Electronics,2036,4,Returning
6494,28/09/2023 13:00,South,Electronics,1650,9,Returning
6495,28/09/2023 14:00,East,Electronics,576,6,Returning
6496,28/09/2023 15:00,North,Clothing,2220,9,New
